id,start,end,pos
10026,32769,35275,1
10026,35275,35314,0
10026,35314,35407,2
10026,35407,35444,0
10026,35444,37916,1
10026,37916,37972,0
10026,37972,38309,10
10026,38309,38374,0
10026,38374,38388,14
10026,38388,38550,0
10026,38550,38582,5
10026,38582,38637,0
10026,38637,40914,3
10026,40914,40976,0
10026,40976,41000,5
10026,41000,41208,0
10026,41208,41399,10
10027,31640,31658,9
10027,31658,31909,6
10027,31909,31935,9
10027,31935,32111,0
10027,32111,32256,10
10027,32256,32313,0
10027,32313,32320,14
10027,32320,32344,0
10027,32344,32544,2
10027,32544,32702,0
10027,32702,38077,1
10027,38077,38355,0
10027,38355,38365,5
10027,38365,38458,0
10027,38458,41034,3
10027,41034,41069,0
10027,41069,41107,5
10027,41107,41378,0
10027,41378,41619,10
10027,41619,41697,0
10027,41697,41819,14
10027,41819,41841,0
10027,41841,41912,2
10027,41912,41962,0
10027,41962,43213,1
10032,33200,33217,9
10032,33217,33459,6
10032,33459,33475,9
10032,33475,33499,6
10032,33499,34267,0
10032,34267,40549,3
10032,40549,40560,0
10032,40560,40588,5
10032,40588,40785,0
10032,40785,40877,10
10033,32750,32767,9
10033,32767,33179,6
10033,33179,33195,9
10033,33195,33213,6
10033,33213,33629,0
10033,33629,33646,5
10033,33646,34200,0
10033,34200,40746,3
10033,40746,40757,0
10033,40757,40778,5
10033,40778,40794,0
10033,40794,40901,10
10033,40901,40961,0
10033,40961,40983,5
10037,31780,31798,9
10037,31798,32009,6
10037,32009,32551,0
10037,32551,41409,7
10037,41409,41460,0
10037,41460,41528,10
10041,32700,32715,9
10041,32715,32751,6
10041,32751,32760,9
10041,32760,33099,6
10041,33099,33118,9
10041,33118,33230,0
10041,33230,40905,7
10045,31840,31865,9
10045,31865,32019,6
10045,32019,32051,9
10045,32051,32085,6
10045,32085,32578,0
10045,32578,37726,1
10045,37726,37758,0
10045,37758,37856,10
10045,37856,38129,0
10045,38129,38138,5
10045,38138,38181,0
10045,38181,38188,5
10045,38188,38207,0
10045,38207,40414,3
10045,40414,40459,0
10045,40459,40470,5
10045,40470,40629,0
10045,40629,41557,1
10046,30980,31020,9
10046,31020,31419,6
10046,31419,32554,0
10046,32554,40939,7
10051,31160,31177,9
10051,31177,31589,6
10051,31589,31599,9
10051,31599,31638,6
10051,31638,31725,0
10051,31725,32468,2
10051,32468,32568,0
10051,32568,38015,1
10051,38015,38371,0
10051,38371,40669,3
10051,40669,40695,0
10051,40695,40716,5
10051,40716,41250,0
10051,41250,41450,10
10051,41450,41632,0
10051,41632,41823,2
10051,41823,41890,0
10051,41890,43008,1
10051,43008,43026,0
10051,43026,43033,14
10053,30610,30626,9
10053,30626,31079,6
10053,31079,31087,9
10053,31087,31184,0
10053,31184,32427,2
10053,32427,32491,0
10053,32491,37870,1
10053,37870,38029,0
10053,38029,38038,5
10053,38038,38111,0
10053,38111,40489,3
10053,40489,40531,0
10053,40531,40561,5
10053,40561,40738,0
10053,40738,41469,10
10056,31480,31511,9
10056,31511,31819,6
10056,31819,31827,9
10056,31827,31927,0
10056,31927,32547,2
10056,32547,32674,0
10056,32674,35089,1
10056,35089,35123,0
10056,35123,35323,10
10056,35323,35351,0
10056,35351,37781,1
10056,37781,39076,0
10056,39076,41574,1
10056,41574,41633,0
10056,41633,41919,10
10056,41919,41994,0
10056,41994,42915,1
10056,42915,43042,0
10058,32260,32301,9
10058,32301,32579,6
10058,32579,32878,0
10058,32878,32893,14
10058,32893,32918,0
10058,32918,34962,1
10058,34962,35147,0
10058,35147,35164,5
10058,35164,35188,0
10058,35188,37783,3
10058,37783,37793,0
10058,37793,37811,5
10058,37811,37822,0
10058,37822,38059,10
10058,38059,38082,0
10058,38082,38100,5
10058,38100,38839,0
10058,38839,38848,5
10058,38848,39253,0
10058,39253,41513,1
10058,41513,41558,0
10058,41558,41749,10
10058,41749,41809,0
10058,41809,43044,1
10077,30830,30856,9
10077,30856,31209,6
10077,31209,31229,9
10077,31229,31270,6
10077,31270,31351,0
10077,31351,31639,10
10077,31639,31667,0
10077,31667,32426,5
10077,32426,32759,0
10077,32759,34801,1
10077,34801,34940,0
10077,34940,34955,5
10077,34955,34972,0
10077,34972,38827,3
10077,38827,38838,0
10077,38838,38857,5
10077,38857,38868,0
10077,38868,39139,10
10077,39139,39401,0
10077,39401,41272,1
10077,41272,41321,0
10077,41321,41780,2
10077,41780,41831,0
10077,41831,43044,1
10077,43044,43077,0
10077,43077,43203,10
10077,43203,43276,0
10077,43276,43283,14
10080,32390,32410,9
10080,32410,32619,6
10080,32619,32646,9
10080,32646,32684,0
10080,32684,32709,5
10080,32709,32724,0
10080,32724,32731,5
10080,32731,33119,0
10080,33119,33135,5
10080,33135,33667,0
10080,33667,34273,2
10080,34273,34399,0
10080,34399,34408,5
10080,34408,34434,0
10080,34434,39809,3
10080,39809,39820,0
10080,39820,39838,5
10080,39838,40017,0
10080,40017,40329,10
10080,40329,40378,0
10080,40378,40392,14
10084,31870,31903,9
10084,31903,32169,6
10084,32169,32180,9
10084,32180,32209,6
10084,32209,32317,0
10084,32317,32576,2
10084,32576,32718,0
10084,32718,35118,1
10084,35118,35296,0
10084,35296,35312,5
10084,35312,35349,0
10084,35349,37900,3
10084,37900,37949,0
10084,37949,37965,5
10084,37965,37974,0
10084,37974,38437,9
10084,38437,38904,0
10084,38904,39247,10
10084,39247,39455,0
10084,39455,41570,1
10084,41570,41783,0
10084,41783,42118,10
10084,42118,42254,0
10084,42254,42261,14
10084,42261,42284,0
10084,42284,43181,1
10085,31460,31483,9
10085,31483,31639,6
10085,31639,31660,9
10085,31660,31697,6
10085,31697,31738,0
10085,31738,31754,5
10085,31754,31771,0
10085,31771,31879,10
10085,31879,33281,0
10085,33281,34778,1
10085,34778,34900,0
10085,34900,34914,5
10085,34914,34931,0
10085,34931,35668,3
10085,35668,35691,0
10085,35691,35705,5
10088,33380,33397,9
10088,33397,33659,6
10088,33659,33677,9
10088,33677,33696,6
10088,33696,33719,0
10088,33719,33743,5
10088,33743,33798,0
10088,33798,33888,10
10088,33888,34120,0
10088,34120,34238,5
10088,34238,34248,0
10088,34248,40849,3
10088,40849,40893,0
10088,40893,40934,5
10090,31610,31638,9
10090,31638,31819,6
10090,31819,31836,9
10090,31836,31872,6
10090,31872,31910,0
10090,31910,31928,5
10090,31928,31959,0
10090,31959,32099,10
10090,32099,32119,0
10090,32119,32429,5
10090,32429,32696,0
10090,32696,41139,7
10091,34150,34184,9
10091,34184,34479,6
10091,34479,34541,0
10091,34541,34550,5
10091,34550,34569,0
10091,34569,39032,3
10091,39032,39067,0
10091,39067,39087,5
10091,39087,39294,0
10091,39294,39509,10
10093,32450,32474,9
10093,32474,32669,6
10093,32669,32677,9
10093,32677,32723,6
10093,32723,32762,0
10093,32762,32778,5
10093,32778,33511,0
10093,33511,34278,2
10093,34278,34409,0
10093,34409,34425,5
10093,34425,34455,0
10093,34455,40370,3
10093,40370,40390,0
10093,40390,40409,5
10093,40409,40422,0
10093,40422,40645,10
10101,32130,32159,9
10101,32159,32469,6
10101,32469,32478,9
10101,32478,32847,0
10101,32847,37963,1
10101,37963,38174,0
10101,38174,38675,9
10101,38675,39216,0
10101,39216,41569,1
10101,41569,41609,0
10101,41609,42013,10
10109,33750,33773,9
10109,33773,33939,6
10109,33939,33946,9
10109,33946,34209,0
10109,34209,34238,5
10109,34238,34277,0
10109,34277,39207,3
10109,39207,39216,0
10109,39216,39240,5
10109,39240,39250,0
10109,39250,39357,10
10109,39357,39366,0
10109,39366,40278,5
10111,40770,40806,0
10111,40806,41057,12
10111,41057,41091,0
10111,41091,41469,5
10111,41469,41496,0
10111,41496,42719,12
10112,32730,32746,9
10112,32746,33089,6
10112,33089,33107,9
10112,33107,33129,6
10112,33129,33239,0
10112,33239,33309,10
10112,33309,33320,0
10112,33320,33668,5
10112,33668,34189,0
10112,34189,40199,3
10112,40199,40394,0
10112,40394,40659,10
10112,40659,40832,0
10115,31420,31455,9
10115,31455,31789,6
10115,31789,31797,9
10115,31797,31897,0
10115,31897,32577,2
10115,32577,32698,0
10115,32698,35122,1
10115,35122,35161,0
10115,35161,35399,10
10115,35399,35427,0
10115,35427,37683,1
10115,37683,37835,0
10115,37835,37844,5
10115,37844,37854,0
10115,37854,38009,10
10115,38009,38019,0
10115,38019,38389,5
10115,38389,38594,0
10115,38594,39040,8
10115,39040,39209,0
10115,39209,39223,14
10115,39223,39253,0
10115,39253,41522,1
10115,41522,41727,0
10115,41727,41960,10
10115,41960,42160,0
10115,42160,42876,1
10117,32630,32648,9
10117,32648,32899,6
10117,32899,32917,9
10117,32917,33066,0
10117,33066,34988,1
10117,34988,35022,0
10117,35022,35129,10
10117,35129,35165,0
10117,35165,37598,1
10117,37598,37629,0
10117,37629,37745,10
10117,37745,37953,0
10117,37953,37969,5
10117,37969,38869,0
10117,38869,38877,5
10117,38877,38985,0
10117,38985,39068,8
10117,39068,39276,0
10117,39276,41628,1
10117,41628,41696,0
10117,41696,41914,10
10117,41914,41989,0
10117,41989,42003,14
10121,31870,31898,9
10121,31898,32179,6
10121,32179,32188,9
10121,32188,32294,0
10121,32294,32534,2
10121,32534,32684,0
10121,32684,41278,7
10121,41278,41387,0
10123,30930,30950,9
10123,30950,31179,6
10123,31179,31192,9
10123,31192,31231,6
10123,31231,32449,0
10123,32449,33778,2
10123,33778,33813,0
10123,33813,34966,1
10123,34966,34993,0
10123,34993,35069,10
10123,35069,35418,0
10123,35418,35425,5
10123,35425,35900,0
10123,35900,37409,1
10123,37409,37424,0
10123,37424,37438,14
10123,37438,37599,0
10123,37599,37838,10
10123,37838,38011,0
10123,38011,38666,9
10123,38666,38680,0
10123,38680,38700,5
10123,38700,39059,0
10123,39059,39081,5
10123,39081,39324,0
10123,39324,41146,1
10127,32150,32179,9
10127,32179,32559,6
10127,32559,32568,9
10127,32568,32822,0
10127,32822,32829,14
10127,32829,32903,0
10127,32903,37709,1
10127,37709,37737,0
10127,37737,37809,10
10127,37809,39257,0
10127,39257,41722,1
10127,41722,41928,0
10127,41928,41979,10
10127,41979,42193,0
10127,42193,43043,1
10134,32210,32227,9
10134,32227,32509,6
10134,32509,32519,9
10134,32519,32556,6
10134,32556,32864,0
10134,32864,37926,1
10134,37926,37978,0
10134,37978,38170,10
10134,38170,38275,0
10134,38275,39097,2
10134,39097,39167,0
10134,39167,41745,1
10134,41745,41783,0
10134,41783,41829,10
10134,41829,41869,0
10134,41869,43213,1
10134,43213,43259,0
10134,43259,43268,14
10135,34030,34047,9
10135,34047,34229,6
10135,34229,34257,9
10135,34257,34279,6
10135,34279,34346,0
10135,34346,37203,3
10135,37203,37249,0
10135,37249,37257,6
10136,30960,30977,9
10136,30977,31359,6
10136,31359,31386,9
10136,31386,32418,0
10136,32418,34916,1
10136,34916,34942,0
10136,34942,34979,10
10136,34979,35203,0
10136,35203,35220,5
10136,35220,35253,0
10136,35253,38198,3
10136,38198,38239,0
10136,38239,38255,5
10136,38255,38286,0
10136,38286,38649,5
10136,38649,38808,0
10136,38808,39092,8
10136,39092,39302,0
10136,39302,41599,1
10136,41599,41649,0
10136,41649,41922,10
10136,41922,41963,0
10136,41963,42736,1
10137,30610,30630,9
10137,30630,30859,6
10137,30859,30877,9
10137,30877,30907,6
10137,30907,31000,0
10137,31000,31078,10
10137,31078,31108,0
10137,31108,31122,5
10137,31122,31195,0
10137,31195,32457,2
10137,32457,32546,0
10137,32546,37700,1
10137,37700,37733,0
10137,37733,38003,10
10137,38003,38403,0
10137,38403,38423,5
10137,38423,38516,0
10137,38516,40587,3
10137,40587,40601,0
10137,40601,40623,5
10137,40623,41649,0
10137,41649,41678,5
10137,41678,41724,0
10142,34120,34138,9
10142,34138,34439,6
10142,34439,34449,9
10142,34449,34468,6
10142,34468,34551,0
10142,34551,40480,3
10142,40480,40524,0
10142,40524,40534,5
10142,40534,41119,0
10142,41119,41133,5
10142,41133,41193,0
10142,41193,41303,5
10142,41303,41316,0
10142,41316,41561,10
10143,35240,35264,9
10143,35264,35679,6
10143,35679,35686,9
10143,35686,35693,6
10143,35693,35701,9
10143,35701,35813,0
10143,35813,37686,1
10143,37686,39083,0
10143,39083,41513,1
10143,41513,41549,0
10143,41549,41648,10
10143,41648,41773,0
10143,41773,41832,2
10143,41832,41893,0
10143,41893,43136,1
10143,43136,43179,0
10143,43179,43188,14
10145,38510,38539,9
10145,38539,38789,6
10145,38789,38871,0
10145,38871,39130,10
10145,39130,39305,0
10145,39305,39312,14
10145,39312,39342,0
10145,39342,41383,1
10145,41383,41515,0
10145,41515,41549,5
10145,41549,41561,0
10145,41561,42279,5
10145,42279,42286,0
10145,42286,42629,5
10145,42629,42636,0
10145,42636,42686,10
10146,30880,30910,9
10146,30910,31169,6
10146,31169,31178,9
10146,31178,31269,0
10146,31269,32570,2
10146,32570,32726,0
10146,32726,37836,1
10146,37836,37890,0
10146,37890,38249,10
10146,38249,38648,0
10146,38648,40911,3
10146,40911,40943,0
10146,40943,40975,5
10146,40975,41206,0
10146,41206,41748,1
10146,41748,41917,0
10150,32420,32467,9
10150,32467,32799,6
10150,32799,33025,0
10150,33025,35007,1
10150,35007,35041,0
10150,35041,35234,10
10150,35234,35271,0
10150,35271,37550,1
10150,37550,37661,0
10150,37661,37670,5
10150,37670,37758,0
10150,37758,38179,5
10150,38179,38189,0
10150,38189,38647,9
10150,38647,38694,0
10150,38694,38839,10
10150,38839,39358,0
10150,39358,41412,1
10150,41412,41462,0
10150,41462,41807,2
10150,41807,41861,0
10150,41861,43098,1
10151,32080,32099,9
10151,32099,32519,6
10151,32519,32539,9
10151,32539,32921,0
10151,32921,37802,1
10151,37802,37973,0
10152,32270,32302,9
10152,32302,32739,6
10152,32739,32769,9
10152,32769,33022,0
10152,33022,37976,1
10152,37976,38261,0
10152,38261,38271,5
10152,38271,38346,0
10152,38346,40840,3
10152,40840,40880,0
10152,40880,41459,5
10155,34050,34068,9
10155,34068,34299,6
10155,34299,34389,0
10155,34389,34979,5
10155,34979,35557,0
10155,35557,39332,3
10155,39332,39343,0
10155,39343,39360,5
10155,39360,39369,0
10155,39369,39729,10
10155,39729,39876,0
10155,39876,39999,14
10155,39999,40020,0
10155,40020,41467,2
10157,33360,33391,9
10157,33391,33799,6
10157,33799,33889,0
10157,33889,33999,14
10157,33999,34013,0
10157,34013,34212,2
10157,34212,34292,0
10157,34292,34300,5
10157,34300,34353,0
10157,34353,39967,3
10157,39967,39976,0
10157,39976,39992,5
10157,39992,40003,0
10157,40003,40087,10
10157,40087,40097,0
10157,40097,40117,5
10157,40117,40581,0
10157,40581,40963,5
10157,40963,40987,0
10157,40987,41175,10
10157,41175,41214,0
10157,41214,41250,5
10157,41250,41276,0
10157,41276,41283,6
10162,31940,31957,9
10162,31957,32239,6
10162,32239,32258,9
10162,32258,32375,0
10162,32375,32389,14
10162,32389,32442,0
10162,32442,32507,10
10162,32507,32527,0
10162,32527,34735,1
10162,34735,34846,0
10162,34846,34853,5
10162,34853,34881,0
10162,34881,38129,3
10162,38129,38869,0
10162,38869,38886,5
10162,38886,38897,0
10162,38897,38957,10
10162,38957,38968,0
10162,38968,38988,5
10162,38988,39146,0
10162,39146,39258,8
10162,39258,39429,0
10162,39429,41609,1
10162,41609,41807,0
10162,41807,41979,10
10162,41979,42137,0
10162,42137,42143,14
10162,42143,42159,0
10162,42159,42964,1
10162,42964,43074,0
10163,31430,31450,9
10163,31450,31789,6
10163,31789,32743,0
10163,32743,34805,1
10163,34805,34964,0
10163,34964,34979,5
10163,34979,34988,0
10163,34988,37504,3
10163,37504,37513,0
10163,37513,37529,5
10163,37529,38808,0
10163,38808,38819,5
10163,38819,38869,0
10163,38869,38979,10
10163,38979,39030,0
10163,39030,39099,5
10163,39099,39356,0
10163,39356,41423,1
10163,41423,41498,0
10163,41498,41833,10
10163,41833,41894,0
10163,41894,43089,1
10163,43089,43127,0
10163,43127,43136,14
10164,28060,28076,9
10164,28076,28083,6
10164,28083,28206,0
10164,28206,28819,11
10164,28819,28954,0
10164,28954,39638,6
10164,39638,39786,0
10164,39786,41401,11
10164,41401,41424,0
10164,41424,42068,10
10164,42068,42089,0
10164,42089,42128,11
10164,42128,42254,0
10164,42254,45037,6
10164,45037,45044,0
10164,45044,45051,6
10170,32620,32650,9
10170,32650,33089,6
10170,33089,33098,9
10170,33098,33237,0
10170,33237,38007,1
10170,38007,38045,0
10170,38045,38062,14
10170,38062,38230,0
10170,38230,38918,10
10170,38918,39075,0
10170,39075,39123,5
10170,39123,39143,0
10170,39143,40740,3
10170,40740,41119,0
10170,41119,41439,5
10171,32670,32692,9
10171,32692,32869,6
10171,32869,32941,0
10171,32941,32999,10
10171,32999,33017,0
10171,33017,33033,5
10171,33033,34284,0
10171,34284,40506,3
10171,40506,40518,0
10171,40518,40532,5
10171,40532,40546,0
10171,40546,40568,5
10171,40568,40708,0
10171,40708,40787,10
10171,40787,40932,0
10172,30610,30627,9
10172,30627,30959,6
10172,30959,30976,9
10172,30976,31008,6
10172,31008,31093,0
10172,31093,34867,2
10172,34867,34977,0
10172,34977,37276,8
10172,37276,37346,0
10172,37346,37627,10
10172,37627,37768,0
10172,37768,39672,2
10172,39672,39721,0
10172,39721,41467,1
10172,41467,41511,0
10172,41511,42746,2
10174,34060,34092,9
10174,34092,34449,6
10174,34449,34466,9
10174,34466,34543,0
10174,34543,40174,3
10174,40174,40185,0
10174,40185,40203,5
10174,40203,40563,0
10174,40563,40573,5
10174,40573,41295,0
10174,41295,41379,10
10174,41379,41412,0
10174,41412,41423,5
10175,32640,32673,9
10175,32673,33029,6
10175,33029,33057,9
10175,33057,33078,6
10175,33078,33121,0
10175,33121,33139,5
10175,33139,33186,0
10175,33186,33338,10
10175,33338,33769,0
10175,33769,33790,5
10175,33790,33839,0
10175,33839,33862,5
10175,33862,34201,0
10175,34201,39026,3
10175,39026,39059,0
10175,39059,39068,5
10175,39068,39300,0
10175,39300,39538,10
10175,39538,39613,0
10175,39613,39627,14
10178,31260,31290,9
10178,31290,31609,6
10178,31609,31634,9
10178,31634,31672,6
10178,31672,31703,0
10178,31703,31718,5
10178,31718,31755,0
10178,31755,31889,10
10178,31889,32445,0
10178,32445,38047,1
10178,38047,38355,0
10178,38355,38383,5
10178,38383,38461,0
10178,38461,41000,3
10178,41000,41043,0
10178,41043,41077,5
10178,41077,41329,0
10178,41329,41541,10
10178,41541,41625,0
10178,41625,41769,8
10178,41769,41951,0
10178,41951,42896,1
10181,31190,31229,0
10181,31229,32412,12
10181,32412,32655,0
10181,32655,37941,1
10181,37941,38054,0
10181,38054,40649,3
10181,40649,40657,0
10181,40657,40678,5
10181,40678,40688,0
10181,40688,40759,10
10181,40759,40850,0
10181,40850,41418,12
10182,31550,31567,9
10182,31567,31829,6
10182,31829,31855,9
10182,31855,31952,0
10182,31952,32528,2
10182,32528,32661,0
10182,32661,34819,1
10182,34819,34938,0
10182,34938,34946,5
10182,34946,34953,0
10182,34953,34962,5
10182,34962,34986,0
10182,34986,36895,3
10182,36895,36911,0
10182,36911,36919,5
10182,36919,36927,0
10182,36927,36942,5
10182,36942,37087,0
10182,37087,37209,10
10182,37209,37293,0
10182,37293,39053,8
10182,39053,39250,0
10182,39250,41484,1
10182,41484,41714,0
10182,41714,41809,10
10182,41809,41826,0
10182,41826,41840,5
10182,41840,42234,0
10182,42234,42250,5
10182,42250,42391,0
10182,42391,43089,1
10182,43089,43124,0
10182,43124,43141,14
10192,40020,40052,9
10192,40052,40239,6
10192,40239,40400,0
10192,40400,40891,5
10192,40891,42765,0
10192,42765,42772,5
10192,42772,42793,0
10192,42793,42800,6
10193,31620,31639,9
10193,31639,31939,6
10193,31939,31951,9
10193,31951,31989,6
10193,31989,32028,0
10193,32028,32048,5
10193,32048,32070,0
10193,32070,32119,10
10193,32119,32127,0
10193,32127,32399,5
10193,32399,32429,0
10193,32429,32437,5
10193,32437,32904,0
10193,32904,35090,1
10193,35090,35272,0
10193,35272,35290,5
10193,35290,35323,0
10193,35323,39145,3
10193,39145,39157,0
10193,39157,39175,5
10193,39175,39185,0
10193,39185,39259,10
10193,39259,39269,0
10193,39269,39285,5
10194,30830,30858,9
10194,30858,31189,6
10194,31189,31202,9
10194,31202,31242,6
10194,31242,32870,0
10194,32870,37965,1
10194,37965,38010,0
10194,38010,38019,14
10194,38019,38189,0
10194,38189,38207,5
10194,38207,38272,0
10194,38272,40770,3
10194,40770,40792,0
10194,40792,40817,5
10194,40817,41020,0
10194,41020,41079,10
10194,41079,41157,0
10194,41157,41258,8
10194,41258,41370,0
10196,28010,28024,9
10196,28024,28030,6
10196,28030,28139,0
10196,28139,28808,11
10196,28808,28936,0
10196,28936,41416,6
10196,41416,41555,0
10196,41555,43276,11
10196,43276,43302,0
10196,43302,43677,10
10196,43677,43804,0
10196,43804,45050,6
10196,45050,45057,0
10196,45057,45063,6
10202,33960,33977,9
10202,33977,34399,6
10202,34399,34418,9
10202,34418,34437,6
10202,34437,34537,0
10202,34537,37813,3
10202,37813,37843,0
10202,37843,37861,5
10202,37861,38061,0
10202,38061,38219,10
10202,38219,38499,0
10202,38499,40990,3
10202,40990,41047,0
10202,41047,41080,5
10202,41080,41100,0
10202,41100,41112,5
10202,41112,41317,0
10202,41317,41331,5
10202,41331,41469,0
10202,41469,41745,5
10202,41745,41806,0
10202,41806,41814,6
10205,30950,30981,9
10205,30981,31279,6
10205,31279,31287,9
10205,31287,32505,0
10205,32505,38001,1
10205,38001,38054,0
10205,38054,38062,14
10205,38062,38188,0
10205,38188,38198,5
10205,38198,38275,0
10205,38275,40619,3
10205,40619,40632,0
10205,40632,40651,5
10205,40651,40663,0
10205,40663,40771,10
10205,40771,40798,0
10205,40798,41399,5
10205,41399,41589,0
10205,41589,41607,5
10205,41607,41682,0
10205,41682,41690,6
10214,31380,31398,9
10214,31398,31719,6
10214,31719,31745,9
10214,31745,31917,0
10214,31917,32397,13
10214,32397,32413,0
10214,32413,34649,1
10214,34649,34663,0
10214,34663,35103,13
10214,35103,35120,0
10214,35120,37461,1
10214,37461,37475,0
10214,37475,39014,13
10214,39014,39057,0
10214,39057,41505,1
10214,41505,41536,0
10214,41536,41709,13
10214,41709,41734,0
10214,41734,42995,1
10215,31620,31648,9
10215,31648,32019,6
10215,32019,32037,9
10215,32037,32070,6
10215,32070,32653,0
10215,32653,37936,1
10215,37936,38196,0
10215,38196,38213,5
10215,38213,38246,0
10215,38246,40909,3
10215,40909,40940,0
10215,40940,41539,5
10215,41539,41549,0
10215,41549,41840,10
10215,41840,42055,0
10215,42055,42086,1
10215,42086,42110,0
10215,42110,42124,14
10218,30870,30905,9
10218,30905,31329,6
10218,31329,31337,9
10218,31337,31431,0
10218,31431,32524,2
10218,32524,32654,0
10218,32654,38023,1
10218,38023,38310,0
10218,38310,38350,5
10218,38350,38383,0
10218,38383,41015,3
10218,41015,41054,0
10218,41054,41089,5
10218,41089,41115,0
10218,41115,41199,10
10218,41199,41232,0
10218,41232,41491,5
10218,41491,41500,0
10218,41500,41946,5
10218,41946,42094,0
10218,42094,42320,1
10225,31400,31415,9
10225,31415,31639,6
10225,31639,31660,9
10225,31660,31698,6
10225,31698,31871,0
10225,31871,31939,10
10225,31939,32496,0
10225,32496,35050,1
10225,35050,35188,0
10225,35188,35197,5
10225,35197,35236,0
10225,35236,37549,3
10225,37549,37557,0
10225,37557,37565,5
10225,37565,37573,0
10225,37573,37594,5
10228,33370,33388,9
10228,33388,33679,6
10228,33679,33697,9
10228,33697,33719,6
10228,33719,33820,0
10228,33820,33999,10
10228,33999,34010,0
10228,34010,34020,5
10228,34020,34242,0
10228,34242,39564,3
10228,39564,39594,0
10228,39594,40207,5
10228,40207,40230,0
