id,start,end,pos
10015,45150,45886,4
10015,45886,45924,0
10015,45924,46075,10
10015,46075,46159,0
10015,46159,50655,8
10015,50655,50777,0
10015,50777,56735,3
10015,56735,56744,0
10015,56744,56763,5
10015,56763,56777,0
10015,56777,56869,10
10015,56869,56884,0
10015,56884,57579,5
10015,57579,57761,0
10015,57761,57966,10
10015,57966,58037,0
10015,58037,58595,8
10015,58595,58906,0
10015,58906,59305,9
10015,59305,59337,0
10015,59337,59384,5
10015,59384,59537,0
10015,59537,62349,3
10015,62349,62357,0
10015,62357,62371,5
10015,62371,62378,0
10015,62378,62439,10
10018,37950,37975,9
10018,37975,38179,6
10018,38179,38203,9
10018,38203,38320,0
10018,38320,38409,14
10018,38409,38427,0
10018,38427,39133,2
10018,39133,39263,0
10018,39263,44007,1
10018,44007,44248,0
10018,44248,44411,4
10018,44411,44592,0
10019,30230,30269,0
10019,30269,30609,12
10019,30609,30729,0
10019,30729,30736,14
10019,30736,30769,0
10019,30769,34909,1
10019,34909,35030,0
10019,35030,35139,10
10019,35139,35267,0
10019,35267,37739,1
10019,37739,37819,0
10019,37819,37969,10
10019,37969,37984,0
10019,37984,38029,5
10019,38029,38181,0
10019,38181,38188,14
10019,38188,39213,0
10019,39213,39239,12
10019,39239,39682,0
10019,39682,43690,1
10019,43690,43815,0
10019,43815,45396,4
10019,45396,45518,0
10019,45518,45609,1
10019,45609,45628,0
10019,45628,45679,10
10019,45679,45812,0
10019,45812,45869,12
10019,45869,45893,0
10019,45893,45914,5
10019,45914,46354,0
10019,46354,47189,5
10019,47189,47196,0
10019,47196,47210,5
10019,47210,47225,0
10019,47225,50399,12
10019,50399,50429,0
10019,50429,50440,5
10019,50440,50533,0
10019,50533,53945,3
10019,53945,53953,0
10019,53953,53978,5
10019,53978,53985,0
10019,53985,54208,10
10019,54208,54260,0
10019,54260,54287,12
10019,54287,54309,0
10019,54309,54781,9
10019,54781,54809,0
10019,54809,54917,12
10019,54917,54930,0
10019,54930,54936,5
10019,54936,54990,0
10019,54990,58429,3
10019,58429,58498,0
10019,58498,58508,5
10019,58508,58549,0
10019,58549,58637,12
10019,58637,58721,0
10019,58721,59486,9
10019,59486,59681,0
10019,59681,59739,12
10019,59739,59797,0
10019,59797,59822,5
10019,59822,59860,0
10019,59860,63013,3
10019,63013,63020,0
10019,63020,63032,5
10021,30230,30246,9
10021,30246,30479,6
10021,30479,30503,9
10021,30503,30533,6
10021,30533,30622,0
10021,30622,30761,2
10021,30761,30977,0
10021,30977,38155,1
10021,38155,38396,0
10021,38396,38479,10
10021,38479,38565,0
10021,38565,39029,8
10021,39029,39342,0
10021,39342,44359,1
10021,44359,44505,0
10022,29850,29868,9
10022,29868,30209,6
10022,30209,30234,9
10022,30234,30261,6
10022,30261,30286,0
10022,30286,30303,5
10022,30303,30348,0
10022,30348,30488,10
10022,30488,32684,0
10022,32684,38008,1
10022,38008,38055,0
10022,38055,38070,14
10022,38070,38243,0
10022,38243,38509,10
10022,38509,38589,0
10022,38589,39092,8
10022,39092,39571,0
10022,39571,44282,1
10023,50470,50501,9
10023,50501,50749,6
10023,50749,50756,9
10023,50756,50771,6
10023,50771,50842,0
10023,50842,57404,3
10023,57404,57418,0
10023,57418,57443,5
10023,57443,57473,0
10023,57473,57649,10
10023,57649,57678,0
10023,57678,57692,5
10023,57692,58274,0
10023,58274,58707,8
10023,58707,59065,0
10023,59065,59479,9
10023,59479,59581,0
10023,59581,59811,10
10023,59811,59820,0
10023,59820,59839,5
10023,59839,59851,0
10023,59851,62589,3
10023,62589,62603,0
10023,62603,62626,5
10023,62626,62823,0
10023,62823,62832,5
10023,62832,62862,0
10026,30910,30927,9
10026,30927,31109,6
10026,31109,31128,9
10026,31128,31286,0
10026,31286,32280,1
10026,32280,32320,0
10026,32320,32517,2
10026,32517,32597,0
10026,32597,35066,1
10026,35066,35102,0
10026,35102,35363,10
10026,35363,35438,0
10026,35438,37901,1
10026,37901,37957,0
10026,37957,38119,10
10026,38119,38747,0
10026,38747,38767,14
10026,38767,38911,0
10026,38911,39058,8
10026,39058,39496,0
10026,39496,44000,1
10026,44000,44029,0
10026,44029,44329,10
10026,44329,44405,0
10026,44405,44416,14
10026,44416,44697,0
10026,44697,45034,4
10027,30730,30752,9
10027,30752,30989,6
10027,30989,30999,9
10027,30999,31029,6
10027,31029,31215,0
10027,31215,35267,1
10027,35267,35294,0
10027,35294,35308,14
10027,35308,35474,0
10027,35474,35547,10
10027,35547,35749,0
10027,35749,37798,1
10027,37798,37835,0
10027,37835,38099,10
10027,38099,38935,0
10027,38935,39059,14
10027,39059,39114,0
10027,39114,39424,2
10027,39424,39771,0
10027,39771,43631,1
10027,43631,43647,0
10027,43647,43654,14
10027,43654,43661,0
10027,43661,43668,14
10027,43668,43819,0
10027,43819,44603,4
10037,32500,32523,9
10037,32523,32739,6
10037,32739,32747,9
10037,32747,32763,6
10037,32763,32874,0
10037,32874,43229,7
10037,43229,43267,0
10037,43267,44107,4
10037,44107,44139,0
10037,44139,44199,10
10037,44199,44251,0
10037,44251,54011,7
10037,54011,54167,0
10037,54167,54624,9
10037,54624,54784,0
10037,54784,55038,10
10041,32030,32063,9
10041,32063,32439,6
10041,32439,32561,0
10041,32561,43239,7
10041,43239,43278,0
10041,43278,44117,4
10041,44117,44148,0
10041,44148,44422,10
10041,44422,44487,0
10041,44487,58549,7
10041,58549,58765,0
10041,58765,59312,9
10041,59312,59392,0
10041,59392,59742,10
10041,59742,59906,0
10041,59906,60066,14
10045,31420,31454,9
10045,31454,31659,6
10045,31659,31788,0
10045,31788,32554,1
10045,32554,32626,0
10045,32626,32798,2
10045,32798,32839,0
10045,32839,35145,1
10045,35145,35190,0
10045,35190,35259,10
10045,35259,35312,0
10045,35312,38113,1
10045,38113,38396,0
10045,38396,38618,10
10045,38618,39312,0
10045,39312,44423,1
10046,31010,31029,9
10046,31029,31409,6
10046,31409,31425,9
10046,31425,31443,6
10046,31443,31546,0
10046,31546,31562,14
10046,31562,32443,0
10046,32443,32461,14
10046,32461,32605,0
10046,32605,43300,7
10046,43300,43356,0
10046,43356,50174,4
10046,50174,50365,0
10046,50365,50929,10
10046,50929,51071,0
10046,51071,51117,8
10046,51117,51148,0
10046,51148,58539,7
10046,58539,58768,0
10046,58768,59319,9
10046,59319,59396,0
10046,59396,59540,10
10046,59540,59581,0
10046,59581,59601,5
10046,59601,59646,0
10046,59646,59653,6
10049,35030,35061,9
10049,35061,35359,6
10049,35359,35506,0
10049,35506,37864,1
10049,37864,37933,0
10049,37933,37989,10
10049,37989,38162,0
10049,38162,39181,2
10049,39181,39350,0
10049,39350,43994,1
10049,43994,44196,0
10049,44196,44522,4
10049,44522,44693,0
10051,29750,29771,9
10051,29771,30149,6
10051,30149,30159,9
10051,30159,30189,6
10051,30189,30214,0
10051,30214,30222,5
10051,30222,30256,0
10051,30256,30627,5
10051,30627,30990,0
10051,30990,30997,14
10051,30997,31075,0
10051,31075,34910,1
10051,34910,35105,0
10051,35105,35227,10
10051,35227,35428,0
10051,35428,37794,1
10051,37794,37990,0
10051,37990,38066,5
10051,38066,38563,0
10051,38563,39043,8
10051,39043,39453,0
10051,39453,42409,1
10051,42409,42437,0
10051,42437,42539,10
10051,42539,42602,0
10051,42602,43822,1
10051,43822,44033,0
10051,44033,44955,4
10053,34890,34905,9
10053,34905,35349,6
10053,35349,35356,9
10053,35356,35369,6
10053,35369,35509,0
10053,35509,38002,1
10053,38002,38081,0
10053,38081,39240,2
10053,39240,39471,0
10053,39471,44445,1
10056,31100,31126,9
10056,31126,31529,6
10056,31529,31553,9
10056,31553,31676,0
10056,31676,35002,1
10056,35002,35051,0
10056,35051,35290,10
10056,35290,35354,0
10056,35354,37861,1
10056,37861,37945,0
10056,37945,39252,2
10056,39252,39512,0
10056,39512,43366,1
10056,43366,43409,0
10056,43409,43779,10
10056,43779,44013,0
10056,44013,44274,4
10058,30690,30711,9
10058,30711,30999,6
10058,30999,31018,9
10058,31018,31208,0
10058,31208,38074,1
10058,38074,38127,0
10058,38127,38134,14
10058,38134,38342,0
10058,38342,38649,10
10058,38649,38737,0
10058,38737,39146,8
10058,39146,39891,0
10058,39891,44768,1
10058,44768,45233,0
10058,45233,46665,4
10058,46665,46693,0
10058,46693,47396,10
10058,47396,47474,0
10058,47474,50450,8
10058,50450,50626,0
10058,50626,50645,5
10058,50645,50661,0
10058,50661,56808,3
10058,56808,56819,0
10058,56819,56843,5
10058,56843,56857,0
10058,56857,57295,10
10058,57295,57361,0
10058,57361,57387,5
10058,57387,58079,0
10058,58079,58087,5
10058,58087,58259,0
10058,58259,58303,5
10058,58303,58434,0
10058,58434,58539,8
10058,58539,58749,0
10058,58749,59199,9
10058,59199,59350,0
10058,59350,59555,8
10058,59555,59816,0
10058,59816,59827,5
10058,59827,59853,0
10058,59853,62517,3
10058,62517,62543,0
10058,62543,62565,5
10058,62565,62684,0
10058,62684,62691,14
10058,62691,62761,0
10058,62761,62909,10
10058,62909,62966,0
10058,62966,62980,14
10062,49880,49904,9
10062,49904,50129,6
10062,50129,50137,9
10062,50137,50156,6
10062,50156,50194,0
10062,50194,50430,5
10062,50430,50458,0
10062,50458,56680,3
10062,56680,56691,0
10062,56691,56713,5
10062,56713,56728,0
10062,56728,56823,10
10062,56823,57003,0
10062,57003,58815,8
10062,58815,59179,0
10062,59179,59324,9
10062,59324,59502,0
10062,59502,62439,3
10062,62439,62447,0
10062,62447,62464,5
10062,62464,62670,0
10062,62670,62690,5
10062,62690,62724,0
10062,62724,62731,6
10070,35610,35627,9
10070,35627,35849,6
10070,35849,35856,9
10070,35856,35865,6
10070,35865,35958,0
10070,35958,36059,14
10070,36059,36168,0
10070,36168,36201,9
10070,36201,36219,6
10070,36219,36227,9
10070,36227,36239,6
10070,36239,36247,9
10070,36247,36259,6
10070,36259,36289,9
10070,36289,36298,6
10070,36298,38016,0
10070,38016,39182,2
10070,39182,39281,0
10070,39281,39288,14
10070,39288,39339,0
10070,39339,39369,10
10070,39369,39421,0
10070,39421,39437,14
10077,28780,28797,9
10077,28797,29079,6
10077,29079,29094,9
10077,29094,29122,6
10077,29122,29192,0
10077,29192,29329,10
10077,29329,29337,0
10077,29337,29351,5
10077,29351,30605,0
10077,30605,30622,5
10077,30622,31133,0
10077,31133,37949,1
10077,37949,38010,0
10077,38010,38579,10
10077,38579,39089,0
10077,39089,39115,5
10077,39115,39693,0
10077,39693,44640,1
10078,49550,49583,9
10078,49583,49769,6
10078,49769,49777,9
10078,49777,50245,0
10078,50245,50278,5
10078,50278,50443,0
10078,50443,56968,3
10078,56968,56979,0
10078,56979,57002,5
10078,57002,57018,0
10078,57018,57096,10
10078,57096,57274,0
10078,57274,58664,8
10078,58664,59009,0
10078,59009,59477,9
10078,59477,59567,0
10078,59567,59640,5
10078,59640,59649,0
10078,59649,62666,3
10078,62666,62691,0
10078,62691,62710,5
10078,62710,62925,0
10078,62925,62979,10
10080,50370,50407,9
10080,50407,50629,6
10080,50629,50673,0
10080,50673,50690,5
10080,50690,50713,0
10080,50713,57309,3
10080,57309,58560,0
10080,58560,58583,5
10080,58583,58625,0
10080,58625,59412,9
10080,59412,59687,0
10080,59687,59759,10
10080,59759,59933,0
10080,59933,59949,5
10080,59949,59958,0
10080,59958,62623,3
10080,62623,62650,0
10080,62650,62677,5
10082,30190,30210,9
10082,30210,30429,6
10082,30429,30525,0
10082,30525,30791,2
10082,30791,31015,0
10082,31015,35140,1
10082,35140,35211,0
10082,35211,35339,10
10082,35339,35387,0
10082,35387,37967,1
10082,37967,39014,0
10082,39014,39110,10
10082,39110,39151,0
10082,39151,44044,1
10082,44044,44070,0
10082,44070,44078,14
10083,33570,33587,9
10083,33587,33969,6
10083,33969,33985,9
10083,33985,34130,0
10083,34130,35118,1
10083,35118,35173,0
10083,35173,35249,10
10083,35249,35309,0
10083,35309,37926,1
10083,37926,38043,0
10083,38043,39339,2
10083,39339,39692,0
10083,39692,44199,1
10083,44199,44465,0
10083,44465,45239,4
10083,45239,45267,0
10083,45267,45609,10
10083,45609,45698,0
10083,45698,50528,8
10083,50528,50714,0
10083,50714,56325,3
10083,56325,56335,0
10083,56335,56345,5
10083,56345,57109,0
10083,57109,57123,5
10083,57123,57158,0
10083,57158,57329,10
10083,57329,57347,0
10083,57347,57849,5
10083,57849,57862,0
10083,57862,58042,10
10083,58042,58205,0
10083,58205,58611,2
10083,58611,58843,0
10083,58843,59472,9
10083,59472,59838,0
10083,59838,61914,8
10084,30140,30156,9
10084,30156,30479,6
10084,30479,30489,9
10084,30489,30519,6
10084,30519,30610,0
10084,30610,30748,2
10084,30748,30962,0
10084,30962,35144,1
10084,35144,35364,0
10084,35364,35589,10
10084,35589,35767,0
10084,35767,37747,1
10084,37747,37931,0
10084,37931,38234,10
10084,38234,38255,0
10084,38255,38270,5
10084,38270,38282,0
10084,38282,38290,5
10084,38290,38951,0
10084,38951,38971,14
10084,38971,39148,0
10084,39148,39307,8
10084,39307,39615,0
10084,39615,39629,14
10084,39629,39672,0
10084,39672,43697,1
10084,43697,43866,0
10084,43866,44334,4
10084,44334,44491,0
10085,31710,31727,9
10085,31727,31919,6
10085,31919,31935,9
10085,31935,31949,6
10085,31949,31982,0
10085,31982,31998,5
10085,31998,32021,0
10085,32021,32129,10
10085,32129,32253,0
10085,32253,32329,14
10085,32329,32373,0
10085,32373,32455,2
10085,32455,32540,0
10085,32540,35147,1
10085,35147,35224,0
10085,35224,35378,2
10085,35378,35428,0
10085,35428,38044,1
10085,38044,38131,0
10085,38131,38199,10
10085,38199,38375,0
10085,38375,39178,2
10085,39178,39341,0
10085,39341,44253,1
10085,44253,44304,0
10085,44304,46374,2
10085,46374,46535,0
10085,46535,46689,10
10085,46689,46763,0
10085,46763,48922,8
10085,48922,49049,0
10085,49049,49334,2
10085,49334,50762,0
10085,50762,56278,3
10085,56278,56303,0
10085,56303,56325,5
10085,56325,56345,0
10085,56345,56519,10
10085,56519,56836,0
10085,56836,58868,8
10085,58868,59083,0
10085,59083,59446,2
10085,59446,59563,0
10085,59563,59573,5
10085,59573,59585,0
10085,59585,62174,3
10085,62174,62182,0
10085,62182,62196,5
10085,62196,62204,0
10085,62204,62309,10
10087,34830,34862,9
10087,34862,35329,6
10087,35329,35359,0
10087,35359,35383,5
10087,35383,35392,0
10087,35392,35627,10
10087,35627,35741,0
10087,35741,36069,2
10087,36069,36165,0
10087,36165,36197,9
10087,36197,36209,6
10087,36209,36233,9
10087,36233,36249,6
10087,36249,36277,9
10087,36277,36289,6
10087,36289,36321,9
10087,36321,36334,6
10087,36334,36404,0
10087,36404,37816,5
10087,37816,37848,0
10087,37848,37863,5
10087,37863,37999,0
10087,37999,39373,2
10087,39373,39563,0
10087,39563,39627,10
10087,39627,39691,0
10087,39691,39706,14
10090,32480,32496,9
10090,32496,32699,6
10090,32699,32713,9
10090,32713,32729,6
10090,32729,32851,0
10090,32851,43224,7
10090,43224,43257,0
10090,43257,44192,4
10090,44192,44378,0
10090,44378,44717,10
10090,44717,44931,0
10090,44931,58579,7
10090,58579,58838,0
10090,58838,59441,9
10090,59441,59806,0
10090,59806,60129,10
10090,60129,60294,0
10090,60294,60301,14
10090,60301,60357,0
10090,60357,60619,10
10090,60619,60675,0
10090,60675,60689,14
10091,49870,49886,9
10091,49886,50169,6
10091,50169,50186,9
10091,50186,50205,6
10091,50205,50237,0
10091,50237,50769,5
10091,50769,51316,0
10091,51316,51323,5
10091,51323,51366,0
10091,51366,55409,3
10091,55409,55416,0
10091,55416,55431,5
10091,55431,55438,0
10091,55438,55679,10
10091,55679,55686,0
10091,55686,55701,5
10091,55701,55708,0
10091,55708,57781,3
10091,57781,58148,0
10091,58148,58173,5
10091,58173,58183,0
10091,58183,58279,10
10091,58279,58473,0
10091,58473,61845,8
10091,61845,61961,0
10092,50600,50617,9
10092,50617,50759,6
10092,50759,50887,0
10092,50887,54220,3
10092,54220,54239,0
10092,54239,54899,5
10092,54899,54989,0
10092,54989,58707,3
10092,58707,59019,0
10092,59019,59027,5
10092,59027,59043,0
10092,59043,59136,10
10092,59136,59377,0
10092,59377,59409,5
10092,59409,59468,0
10092,59468,62706,3
10092,62706,62719,0
10092,62719,62738,5
10092,62738,62777,0
10092,62777,62959,10
10094,29710,29727,9
10094,29727,30039,6
10094,30039,30056,9
10094,30056,30083,6
10094,30083,30135,0
10094,30135,30599,5
10094,30599,31132,0
10094,31132,35128,1
10094,35128,35186,0
10094,35186,35229,10
10094,35229,35279,0
10094,35279,38126,1
10094,38126,39021,0
10094,39021,39330,2
10094,39330,39661,0
10094,39661,44408,1
10094,44408,44726,0
10094,44726,44878,4
10097,35890,35907,9
10097,35907,35917,6
10097,35917,35933,9
10097,35933,36339,6
10097,36339,36700,0
10097,36700,37822,2
10097,37822,37929,0
10097,37929,37956,2
10097,37956,38002,0
10097,38002,38293,2
10097,38293,38528,0
10097,38528,38689,10
10097,38689,39084,0
10097,39084,39197,2
10098,48970,48986,9
10098,48986,49419,6
10098,49419,49426,9
10098,49426,49447,6
10098,49447,49534,0
10098,49534,50503,2
10098,50503,50711,0
10098,50711,50727,5
10098,50727,50744,0
10098,50744,54180,3
10098,54180,54946,0
10098,54946,58639,3
10098,58639,58647,0
10098,58647,58671,5
10098,58671,58961,0
10098,58961,59246,10
10098,59246,59330,0
10098,59330,59387,2
10098,59387,59466,0
10098,59466,59476,5
10098,59476,59543,0
10098,59543,62647,3
10098,62647,62658,0
10098,62658,62694,5
10098,62694,62754,0
10098,62754,62762,6
10101,31760,31778,9
10101,31778,32149,6
10101,32149,32157,9
10101,32157,32270,0
10101,32270,32349,14
10101,32349,32368,0
10101,32368,32469,2
10101,32469,32562,0
10101,32562,35153,1
10101,35153,35209,0
10101,35209,35419,10
10101,35419,35468,0
10101,35468,37849,1
10101,37849,37921,0
10101,37921,38043,2
10101,38043,39577,0
10101,39577,44026,1
10101,44026,44252,0
10101,44252,44411,4
10101,44411,44614,0
10107,29290,29306,9
10107,29306,29649,6
10107,29649,29681,0
10107,29681,29696,5
10107,29696,29721,0
10107,29721,29849,10
10107,29849,29865,0
10107,29865,29873,5
10107,29873,30579,0
10107,30579,30588,5
10107,30588,30857,0
10107,30857,30869,14
10107,30869,30893,0
10107,30893,37974,1
10107,37974,38813,0
10107,38813,38825,5
10107,38825,38850,0
10107,38850,38977,10
10107,38977,39397,0
10107,39397,44391,1
10107,44391,44663,0
10107,44663,45282,4
10107,45282,45421,0
10107,45421,45506,10
10107,45506,45527,0
10107,45527,45539,5
10107,45539,45919,0
10107,45919,45926,5
10107,45926,45933,0
10107,45933,46229,10
10107,46229,46465,0
10107,46465,50490,8
10107,50490,50659,0
10107,50659,50673,5
10107,50673,50742,0
10107,50742,56322,3
10107,56322,56334,0
10107,56334,56359,5
10107,56359,56377,0
10107,56377,56513,10
10107,56513,56537,0
10107,56537,56546,5
10107,56546,56749,0
10107,56749,56759,5
10107,56759,56787,0
10107,56787,57005,10
10107,57005,57061,0
10107,57061,57070,5
10107,57070,57140,0
10107,57140,58641,2
10107,58641,58886,0
10107,58886,59402,9
10107,59402,59714,0
10107,59714,61945,8
10111,30840,30888,0
10111,30888,30918,12
10111,30918,31164,0
10111,31164,38013,1
10111,38013,38141,0
10111,38141,38231,10
10111,38231,38404,0
10111,38404,39043,12
10111,39043,39306,0
10111,39306,44398,1
10111,44398,44537,0
10111,44537,45491,4
10111,45491,45526,0
10111,45526,45579,10
10111,45579,45726,0
10111,45726,45788,12
10111,45788,45819,0
10111,45819,45833,5
10111,45833,46514,0
10111,46514,46529,5
10111,46529,46567,0
10111,46567,51119,12
10111,51119,51133,0
10111,51133,51140,5
10111,51140,51170,0
10111,51170,56835,3
10111,56835,56867,0
10111,56867,56886,5
10111,56886,57053,0
10111,57053,57269,10
10111,57269,57449,0
10111,57449,57462,5
10111,57462,57492,0
10111,57492,57505,5
10111,57505,57566,0
10111,57566,58547,3
10111,58547,58603,0
10111,58603,58619,5
10111,58619,58664,0
10111,58664,58747,12
10111,58747,58836,0
10111,58836,59189,9
10111,59189,59263,0
10111,59263,61853,12
10115,30410,30436,9
10115,30436,30889,6
10115,30889,30911,9
10115,30911,30950,6
10115,30950,31073,0
10115,31073,31080,14
10115,31080,31206,0
10115,31206,38003,1
10115,38003,38098,0
10115,38098,39069,2
10115,39069,39156,0
10115,39156,44798,1
10115,44798,45167,0
10115,45167,46537,4
10115,46537,46565,0
10115,46565,47199,10
10115,47199,47276,0
10115,47276,50514,8
10115,50514,50704,0
10115,50704,50722,5
10115,50722,50757,0
10115,50757,56968,3
10115,56968,56982,0
10115,56982,57011,5
10115,57011,57158,0
10115,57158,57618,10
10115,57618,57710,0
10115,57710,58725,8
10115,58725,59073,0
10115,59073,59426,9
10115,59426,59494,0
10115,59494,59529,5
10115,59529,59564,0
10115,59564,62598,3
10115,62598,62640,0
10115,62640,62648,6
10117,30050,30067,9
10117,30067,30329,6
10117,30329,30340,9
10117,30340,30368,6
10117,30368,30403,0
10117,30403,30430,5
10117,30430,30450,0
10117,30450,30499,10
10117,30499,30629,0
10117,30629,30789,2
10117,30789,31024,0
10117,31024,38074,1
10117,38074,38178,0
10117,38178,38419,10
10117,38419,38652,0
10117,38652,39358,2
10117,39358,39626,0
10117,39626,44788,1
10117,44788,45196,0
10117,45196,46306,4
10117,46306,46341,0
10117,46341,46599,10
10117,46599,46686,0
10117,46686,50450,8
10117,50450,50627,0
10117,50627,50640,5
10117,50640,50652,0
10117,50652,57559,3
10117,57559,57721,0
10117,57721,57988,10
10117,57988,58216,0
10117,58216,58489,10
10117,58489,58517,0
10117,58517,58529,5
10117,58529,58540,0
10117,58540,59236,9
10117,59236,59296,0
10117,59296,59305,5
10117,59305,59479,0
10117,59479,59489,5
10117,59489,59516,0
10117,59516,62539,3
10117,62539,62553,0
10117,62553,62847,5
10117,62847,62879,0
10121,31090,31120,9
10121,31120,31339,6
10121,31339,31375,0
10121,31375,31389,5
10121,31389,31401,0
10121,31401,31506,10
10121,31506,31609,0
10121,31609,32459,2
10121,32459,32595,0
10121,32595,43219,7
10121,43219,43259,0
10121,43259,44377,4
10121,44377,44408,0
10121,44408,45001,10
10121,45001,45073,0
10121,45073,54019,7
10121,54019,54185,0
10121,54185,54597,9
10121,54597,54752,0
10121,54752,55099,10
10123,30390,30423,9
10123,30423,30649,6
10123,30649,30666,9
10123,30666,30691,6
10123,30691,31097,0
10123,31097,32358,1
10123,32358,32404,0
10123,32404,32580,2
10123,32580,32649,0
10123,32649,38154,1
10123,38154,38293,0
10123,38293,38339,10
10123,38339,38710,0
10123,38710,38988,10
10123,38988,39000,0
10123,39000,39039,5
10123,39039,39441,0
10123,39441,44438,1
10126,52580,52596,9
10126,52596,52889,6
10126,52889,52896,9
10126,52896,52906,6
10126,52906,52927,0
10126,52927,52941,5
10126,52941,52969,0
10126,52969,53156,10
10126,53156,54085,0
10126,54085,54099,6
10126,54099,54115,9
10126,54115,54129,6
10126,54129,54147,9
10126,54147,54159,6
10126,54159,54171,9
10126,54171,54189,6
10126,54189,54202,9
10126,54202,54219,6
10126,54219,54246,9
10126,54246,54259,6
10126,54259,54267,9
10126,54267,54279,6
10126,54279,54307,9
10126,54307,54324,6
10126,54324,54371,0
10126,54371,54388,5
10126,54388,54416,0
10126,54416,54479,10
10126,54479,54497,0
10126,54497,54506,5
10126,54506,54515,0
10126,54515,54719,5
10126,54719,54982,0
10126,54982,55798,2
10126,55798,55839,0
10126,55839,55858,2
10126,55858,55899,0
10126,55899,55918,2
10126,55918,55929,0
10126,55929,57588,2
10126,57588,57677,0
10127,30170,30188,9
10127,30188,30569,6
10127,30569,30589,9
10127,30589,30943,0
10127,30943,38314,1
10127,38314,38492,0
10127,38492,38620,10
10127,38620,38904,0
10127,38904,38925,14
10127,38925,39259,0
10127,39259,44786,1
10127,44786,45240,0
10127,45240,46409,4
10127,46409,46566,0
10127,46566,46657,10
10127,46657,46916,0
10127,46916,46923,5
10127,46923,46937,0
10127,46937,47277,5
10127,47277,48016,0
10127,48016,48169,10
10127,48169,48247,0
10127,48247,50518,8
10127,50518,50764,0
10127,50764,50781,5
10127,50781,50795,0
10127,50795,57751,3
10127,57751,57761,0
10127,57761,57785,5
10127,57785,57942,0
10127,57942,58019,10
10127,58019,58113,0
10127,58113,58586,2
10127,58586,58778,0
10127,58778,59319,9
10127,59319,59365,0
10127,59365,59375,5
10127,59375,59592,0
10127,59592,59662,8
10127,59662,59883,0
10127,59883,59894,5
10127,59894,59929,0
10127,59929,62639,3
10127,62639,62655,0
10127,62655,62679,5
10127,62679,62703,0
10127,62703,62899,10
10127,62899,62919,0
10127,62919,62928,5
10127,62928,62938,0
10127,62938,62946,5
10127,62946,62976,0
10134,29110,29134,9
10134,29134,29399,6
10134,29399,29418,9
10134,29418,29451,6
10134,29451,29524,0
10134,29524,29608,10
10134,29608,29617,0
10134,29617,29624,5
10134,29624,29738,0
10134,29738,30679,2
10134,30679,30803,0
10134,30803,35238,1
10134,35238,35286,0
10134,35286,35393,10
10134,35393,35427,0
10134,35427,37818,1
10134,37818,37856,0
10134,37856,38002,10
10134,38002,38876,0
10134,38876,39242,2
10134,39242,39472,0
10134,39472,43303,1
10134,43303,43325,0
10134,43325,43386,10
10134,43386,43440,0
10134,43440,43448,14
10134,43448,43594,0
10134,43594,43958,4
10135,50130,50145,9
10135,50145,50279,6
10135,50279,50294,9
10135,50294,50311,6
10135,50311,50403,0
10135,50403,50458,5
10135,50458,50468,0
10135,50468,53808,3
10135,53808,53815,0
10135,53815,53838,5
10135,53838,53932,0
10135,53932,54926,2
10135,54926,55021,0
10135,55021,55043,5
10135,55043,55050,0
10135,55050,58289,3
10135,58289,58300,0
10135,58300,58323,5
10135,58323,58369,0
